Site,Region,Date,Northing,Easting,Elevation,MHHW,MTL,Zstar,Channel Salinity,Channel Distance,Total Cover,Bare Ground Cover,Litter Cover,Acer negundo Cover,Acer negundo Height,Achillea millefolium Cover,Achillea millefolium Height,Agrostis stolonifera Cover,Agrostis stolonifera Height,Anemopsis californica Cover,Anemopsis californica Height,Apium graveolens Cover,Apium graveolens Height,Artemisia douglasiana Cover,Artemisia douglasiana Height,Atriplex prostrata Cover,Atriplex prostrata Height,Atriplex semibaccata Cover,Atriplex semibaccata Height,Azolla filiculoides Cover,Azolla filiculoides Height,Baccharis pilularis Cover,Baccharis pilularis Height,Baccharis salicifolia Cover,Baccharis salicifolia Height,Bistorta bistortoides Cover,Bistorta bistortoides Height,Bolboschoenus maritimus Cover,Bolboschoenus maritimus Height,Brassica nigra Cover,Brassica nigra Height,Bromus hordeaceus Cover,Bromus hordeaceus Height,Bromus maritimus Cover,Bromus maritimus Height,Calystegia sepium Cover,Calystegia sepium Height,Carduus pycnocephalus Cover,Carduus pycnocephalus Height,Carex nebrascensis Cover,Carex nebrascensis Height,Cephalanthus occidentalis Cover,Cephalanthus occidentalis Height,Ceratophyllum demersum Cover,Ceratophyllum demersum Height,Conyza canadensis Cover,Conyza canadensis Height,Cornus sericea Cover,Cornus sericea Height,Cotula coronopifolia Cover,Cotula coronopifolia Height,Cressa truxillensis Cover,Cressa truxillensis Height,Cuscuta salina Cover,Cuscuta salina Height,Distichlis spicata Cover,Distichlis spicata Height,Eichhornia crassipes Cover,Eichhornia crassipes Height,Eleocharis parvula Cover,Eleocharis parvula Height,Epilobium ciliatum Cover,Epilobium ciliatum Height,Euthamia occidentalis Cover,Euthamia occidentalis Height,Festuca microstachys Cover,Festuca microstachys Height,Festuca perennis Cover,Festuca perennis Height,Foeniculum vulgare Cover,Foeniculum vulgare Height,Frankenia salina Cover,Frankenia salina Height,Galium trifidum Cover,Galium trifidum Height,grass Cover,grass Height,Grindelia stricta Cover,Grindelia stricta Height,Hordeum brachyantherum Cover,Hordeum brachyantherum Height,Hordeum depressum Cover,Hordeum depressum Height,Iris pseudacorus Cover,Iris pseudacorus Height,Isolepis cernua Cover,Isolepis cernua Height,Jaumea carnosa Cover,Jaumea carnosa Height,Juncus balticus Cover,Juncus balticus Height,Juncus effusus Cover,Juncus effusus Height,Lathyrus jepsonii Cover,Lathyrus jepsonii Height,Lepidium latifolium Cover,Lepidium latifolium Height,Limonium californicum Cover,Limonium californicum Height,Lotus corniculatus Cover,Lotus corniculatus Height,Ludwigia peploides Cover,Ludwigia peploides Height,Lycopus asper Cover,Lycopus asper Height,Lysimachia maritima Cover,Lysimachia maritima Height,Melilotus indicus Cover,Melilotus indicus Height,Mesembryanthemum nodiflorum Cover,Mesembryanthemum nodiflorum Height,Mimulus guttatus Cover,Mimulus guttatus Height,Myriophyllum aquaticum Cover,Myriophyllum aquaticum Height,Paspalum distichum Cover,Paspalum distichum Height,Phoenix canariensis Cover,Phoenix canariensis Height,Phragmites australis Cover,Phragmites australis Height,Pluchea odorata Cover,Pluchea odorata Height,Polygonum aviculare Cover,Polygonum aviculare Height,Polygonum hydropiperoides Cover,Polygonum hydropiperoides Height,Polypogon monspeliensis Cover,Polypogon monspeliensis Height,Potentilla anserina Cover,Potentilla anserina Height,Rosa californica Cover,Rosa californica Height,Rubus armeniacus Cover,Rubus armeniacus Height,Rubus leucodermis Cover,Rubus leucodermis Height,Salicornia pacifica Cover,Salicornia pacifica Height,Salix exigua Cover,Salix exigua Height,Salix lasiolepis Cover,Salix lasiolepis Height,Schoenoplectus acutus or californicus Cover,Schoenoplectus acutus or californicus Height,Schoenoplectus americanus Cover,Schoenoplectus americanus Height,Sesbania punicea Cover,Sesbania punicea Height,Solanum americanum Cover,Solanum americanum Height,Sparganium eurycarpum Cover,Sparganium eurycarpum Height,Spartina foliosa Cover,Spartina foliosa Height,Symphyotrichum lentum Cover,Symphyotrichum lentum Height,Trifolium macraei Cover,Trifolium macraei Height,Typha sp Cover,Typha sp Height,Urtica dioica Cover,Urtica dioica Height,Zantedeschia aethiopica Cover,Zantedeschia aethiopica Height
Corte Madera,Central SF Bay,"March 17, 2010",4199124.084,543258.4208,1.706,1.87,0.99,0.814,20.82,13.772,100,8,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,55,23,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,12,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,35,26,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
Corte Madera,Central SF Bay,"March 17, 2010",4199074.421,543207.4411,1.683,1.87,0.99,0.788,20.82,19.269,100,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,65,24,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,35,27,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
Corte Madera,Central SF Bay,"March 17, 2010",4199085.25,543398.016,1.757,1.87,0.99,0.872,20.82,1.51,100,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,50,20,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,20,55,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,30,28,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
Corte Madera,Central SF Bay,"March 17, 2010",4199250.134,542938.3874,1.614,1.87,0.99,0.709,20.82,12.509,100,50,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,20,20,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,5,11,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,25,29,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
Corte Madera,Central SF Bay,"March 17, 2010",4199165.303,543070.3198,1.647,1.87,0.99,0.747,20.82,17.999,100,7,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,70,26,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,23,24,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
Corte Madera,Central SF Bay,"March 17, 2010",4199297.993,543018.8263,1.647,1.87,0.99,0.747,20.82,2.694,100,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,50,16,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,7,31,0,NA,0,NA,0,NA,0,NA,20,13,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,23,25,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
Corte Madera,Central SF Bay,"March 17, 2010",4199297.112,542973.3995,1.589,1.87,0.99,0.681,20.82,3.686,100,65,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,5,12,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,5,10,0,NA,0,NA,0,NA,10,12,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,15,21,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
Corte Madera,Central SF Bay,"March 17, 2010",4199067.075,543063.6626,1.751,1.87,0.99,0.865,20.82,23.545,100,50,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,5,17,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,15,10,0,NA,0,NA,0,NA,15,13,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,15,18,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
Corte Madera,Central SF Bay,"March 17, 2010",4199217.422,543401.6924,1.756,1.87,0.99,0.87,20.82,47.392,100,3,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,10,19,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,75,12,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,12,17,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
Corte Madera,Central SF Bay,"March 17, 2010",4199219.838,543449.1124,1.811,1.87,0.99,0.933,20.82,12.499,100,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,90,23,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,10,28,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
Corte Madera,Central SF Bay,"March 17, 2010",4199117.679,543117.3733,1.748,1.87,0.99,0.861,20.82,27.861,100,4,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,10,15,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,80,15,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,6,23,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
Corte Madera,Central SF Bay,"March 17, 2010",4199127.6,543308.3058,1.76,1.87,0.99,0.875,20.82,10.561,100,30,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,20,14,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,10,47,0,NA,0,NA,0,NA,0,NA,30,5,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,5,25,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,5,70,0,NA,0,NA,0,NA,0,NA,0,NA
Corte Madera,Central SF Bay,"March 17, 2010",4199290.675,542827.1577,1.658,1.87,0.99,0.759,20.82,3.505,100,25,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,5,14,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,40,14,0,NA,0,NA,0,NA,25,20,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,5,15,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
Corte Madera,Central SF Bay,"March 17, 2010",4199068.816,543112.3606,1.731,1.87,0.99,0.842,20.82,5.967,100,20,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,75,11,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,5,20,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
Corte Madera,Central SF Bay,"March 17, 2010",4199171.22,543165.3303,1.732,1.87,0.99,0.843,20.82,3.361,100,3,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,10,15,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,82,11,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,5,20,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
Corte Madera,Central SF Bay,"March 17, 2010",4199264.35,543308.1082,1.371,1.87,0.99,0.433,20.82,0.597,99,30,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,40,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,65,38,0,NA,0,NA,0,NA,0,NA,0,NA
Corte Madera,Central SF Bay,"March 17, 2010",4199293.557,542875.9216,1.585,1.87,0.99,0.676,20.82,5.777,100,7,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,63,19,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,20,13,0,NA,0,NA,0,NA,8,25,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,20,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
Corte Madera,Central SF Bay,"March 17, 2010",4199253.082,542987.0414,1.67,1.87,0.99,0.773,20.82,20.677,102,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,45,20,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,55,12,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,18,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
Corte Madera,Central SF Bay,"March 17, 2010",4199240.799,542845.5162,2.04,1.87,0.99,1.193,20.82,6.576,100,60,5,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,15,13,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,8,NA,0,NA,0,NA,12,26,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
Corte Madera,Central SF Bay,"March 17, 2010",4199254.757,543033.3551,1.702,1.87,0.99,0.809,20.82,2.737,100,40,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,5,17,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,50,7,0,NA,0,NA,0,NA,5,13,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
Corte Madera,Central SF Bay,"March 17, 2010",4199262.947,543264.6527,1.455,1.87,0.99,0.528,20.82,0.785,100,20,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,10,25,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,70,50,0,NA,0,NA,0,NA,0,NA,0,NA
Corte Madera,Central SF Bay,"March 17, 2010",4199120.374,543163.1087,1.659,1.87,0.99,0.76,20.82,21.323,101,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,70,25,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,30,49,0,NA,0,NA,0,NA,0,NA,1,14,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
Corte Madera,Central SF Bay,"March 18, 2010",4197668.488,543011.29,1.431,1.87,0.99,0.501,20.82,3.325,100,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,100,33,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
Corte Madera,Central SF Bay,"March 18, 2010",4197679.619,543103.508,1.725,1.87,0.99,0.835,20.82,8.633,100,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,100,26,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
Corte Madera,Central SF Bay,"March 18, 2010",4197681.065,543145.0974,1.614,1.87,0.99,0.709,20.82,2.18,100,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,100,29,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
